,Unnamed: 0,videoname,filepath,poi,context,model,label,in_tst,in_ref
62181,62181,LA_E_1165938,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1165938.flac,LA_0009,LA_E_1165938,A12,1,1,0
62182,62182,LA_E_7169708,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7169708.flac,LA_0009,LA_E_7169708,A12,1,1,0
62183,62183,LA_E_9156158,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9156158.flac,LA_0014,LA_E_9156158,-,0,1,1
62184,62184,LA_E_2234785,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2234785.flac,LA_0002,LA_E_2234785,A14,1,1,0
62185,62185,LA_E_3556165,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3556165.flac,LA_0015,LA_E_3556165,A11,1,1,0
62186,62186,LA_E_7962347,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7962347.flac,LA_0020,LA_E_7962347,-,0,1,1
62187,62187,LA_E_8878725,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8878725.flac,LA_0037,LA_E_8878725,A18,1,1,0
62188,62188,LA_E_4647452,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4647452.flac,LA_0015,LA_E_4647452,A10,1,1,0
62189,62189,LA_E_5436823,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5436823.flac,LA_0019,LA_E_5436823,A19,1,1,0
62190,62190,LA_E_4896626,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4896626.flac,LA_0035,LA_E_4896626,A12,1,1,0
62191,62191,LA_E_9569127,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9569127.flac,LA_0039,LA_E_9569127,A11,1,1,0
62192,62192,LA_E_6252520,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6252520.flac,LA_0013,LA_E_6252520,A11,1,1,0
62193,62193,LA_E_8136308,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8136308.flac,LA_0046,LA_E_8136308,A08,1,1,0
62194,62194,LA_E_6618084,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6618084.flac,LA_0035,LA_E_6618084,-,0,1,1
62195,62195,LA_E_7422273,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7422273.flac,LA_0029,LA_E_7422273,A10,1,1,0
62196,62196,LA_E_8641773,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8641773.flac,LA_0031,LA_E_8641773,A18,1,1,0
62197,62197,LA_E_7925093,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7925093.flac,LA_0024,LA_E_7925093,A07,1,1,0
62198,62198,LA_E_6890141,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6890141.flac,LA_0037,LA_E_6890141,-,0,1,1
62199,62199,LA_E_6365962,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6365962.flac,LA_0041,LA_E_6365962,A07,1,1,0
62200,62200,LA_E_9193047,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9193047.flac,LA_0042,LA_E_9193047,A19,1,1,0
62201,62201,LA_E_6604754,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6604754.flac,LA_0008,LA_E_6604754,A14,1,1,0
62202,62202,LA_E_9298765,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9298765.flac,LA_0019,LA_E_9298765,A12,1,1,0
62203,62203,LA_E_2820124,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2820124.flac,LA_0010,LA_E_2820124,A08,1,1,0
62204,62204,LA_E_1046597,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1046597.flac,LA_0050,LA_E_1046597,-,0,1,1
62205,62205,LA_E_9370570,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9370570.flac,LA_0041,LA_E_9370570,-,0,1,1
62206,62206,LA_E_4782012,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4782012.flac,LA_0005,LA_E_4782012,A16,1,1,0
62207,62207,LA_E_4890019,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4890019.flac,LA_0010,LA_E_4890019,A10,1,1,0
62208,62208,LA_E_3344290,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3344290.flac,LA_0061,LA_E_3344290,-,0,1,1
62209,62209,LA_E_8626523,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8626523.flac,LA_0042,LA_E_8626523,-,0,1,1
62210,62210,LA_E_2088654,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2088654.flac,LA_0025,LA_E_2088654,A18,1,1,0
62211,62211,LA_E_7296602,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7296602.flac,LA_0033,LA_E_7296602,A09,1,1,0
62212,62212,LA_E_1576604,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1576604.flac,LA_0014,LA_E_1576604,A08,1,1,0
62213,62213,LA_E_5251397,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5251397.flac,LA_0024,LA_E_5251397,A12,1,1,0
62214,62214,LA_E_3706911,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3706911.flac,LA_0006,LA_E_3706911,A14,1,1,0
62215,62215,LA_E_6018973,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6018973.flac,LA_0012,LA_E_6018973,A09,1,1,0
62216,62216,LA_E_3315650,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3315650.flac,LA_0008,LA_E_3315650,A14,1,1,0
62217,62217,LA_E_9311679,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9311679.flac,LA_0016,LA_E_9311679,A18,1,1,0
62218,62218,LA_E_5564918,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5564918.flac,LA_0039,LA_E_5564918,A08,1,1,0
62219,62219,LA_E_3468294,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3468294.flac,LA_0023,LA_E_3468294,A14,1,1,0
62220,62220,LA_E_4060791,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4060791.flac,LA_0043,LA_E_4060791,A09,1,1,0
62221,62221,LA_E_7019507,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7019507.flac,LA_0011,LA_E_7019507,A16,1,1,0
62222,62222,LA_E_4138700,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4138700.flac,LA_0011,LA_E_4138700,A19,1,1,0
62223,62223,LA_E_5244764,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5244764.flac,LA_0028,LA_E_5244764,A09,1,1,0
62224,62224,LA_E_9374816,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9374816.flac,LA_0033,LA_E_9374816,-,0,1,1
62225,62225,LA_E_6246779,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6246779.flac,LA_0022,LA_E_6246779,A10,1,1,0
62226,62226,LA_E_5349173,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5349173.flac,LA_0008,LA_E_5349173,A19,1,1,0
62227,62227,LA_E_6229735,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6229735.flac,LA_0037,LA_E_6229735,A07,1,1,0
62228,62228,LA_E_7742897,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7742897.flac,LA_0010,LA_E_7742897,A09,1,1,0
62229,62229,LA_E_2107175,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2107175.flac,LA_0037,LA_E_2107175,A14,1,1,0
62230,62230,LA_E_6633570,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6633570.flac,LA_0043,LA_E_6633570,A19,1,1,0
62231,62231,LA_E_7241651,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7241651.flac,LA_0015,LA_E_7241651,A12,1,1,0
62232,62232,LA_E_2862812,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2862812.flac,LA_0003,LA_E_2862812,A12,1,1,0
62233,62233,LA_E_5799219,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5799219.flac,LA_0045,LA_E_5799219,A12,1,1,0
62234,62234,LA_E_7310006,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7310006.flac,LA_0009,LA_E_7310006,A09,1,1,0
62235,62235,LA_E_2146170,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2146170.flac,LA_0008,LA_E_2146170,-,0,1,1
62236,62236,LA_E_2019141,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2019141.flac,LA_0039,LA_E_2019141,A10,1,1,0
62237,62237,LA_E_4819819,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4819819.flac,LA_0045,LA_E_4819819,A13,1,1,0
62238,62238,LA_E_7488617,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7488617.flac,LA_0008,LA_E_7488617,A15,1,1,0
62239,62239,LA_E_3243322,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3243322.flac,LA_0028,LA_E_3243322,A10,1,1,0
62240,62240,LA_E_6298445,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6298445.flac,LA_0026,LA_E_6298445,A14,1,1,0
62241,62241,LA_E_2053204,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2053204.flac,LA_0037,LA_E_2053204,A07,1,1,0
62242,62242,LA_E_3585365,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3585365.flac,LA_0029,LA_E_3585365,A11,1,1,0
62243,62243,LA_E_9065836,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9065836.flac,LA_0043,LA_E_9065836,A10,1,1,0
62244,62244,LA_E_8077037,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8077037.flac,LA_0024,LA_E_8077037,A13,1,1,0
62245,62245,LA_E_4871345,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4871345.flac,LA_0028,LA_E_4871345,A14,1,1,0
62246,62246,LA_E_6485595,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6485595.flac,LA_0028,LA_E_6485595,A08,1,1,0
62247,62247,LA_E_3565909,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3565909.flac,LA_0014,LA_E_3565909,A19,1,1,0
62248,62248,LA_E_6361582,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6361582.flac,LA_0030,LA_E_6361582,A13,1,1,0
62249,62249,LA_E_4984323,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4984323.flac,LA_0041,LA_E_4984323,A07,1,1,0
62250,62250,LA_E_4173034,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4173034.flac,LA_0010,LA_E_4173034,A10,1,1,0
62251,62251,LA_E_3291988,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3291988.flac,LA_0001,LA_E_3291988,A08,1,1,0
62252,62252,LA_E_5405942,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5405942.flac,LA_0022,LA_E_5405942,A15,1,1,0
62253,62253,LA_E_9785959,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9785959.flac,LA_0014,LA_E_9785959,A08,1,1,0
62254,62254,LA_E_4875941,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4875941.flac,LA_0034,LA_E_4875941,A08,1,1,0
62255,62255,LA_E_1450160,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1450160.flac,LA_0039,LA_E_1450160,A12,1,1,0
62256,62256,LA_E_4404668,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4404668.flac,LA_0009,LA_E_4404668,A14,1,1,0
62257,62257,LA_E_5496554,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5496554.flac,LA_0004,LA_E_5496554,A19,1,1,0
62258,62258,LA_E_2200243,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2200243.flac,LA_0048,LA_E_2200243,A15,1,1,0
62259,62259,LA_E_9264830,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9264830.flac,LA_0011,LA_E_9264830,A18,1,1,0
62260,62260,LA_E_6833243,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6833243.flac,LA_0012,LA_E_6833243,A11,1,1,0
62261,62261,LA_E_8841269,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8841269.flac,LA_0039,LA_E_8841269,A14,1,1,0
62262,62262,LA_E_7303152,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7303152.flac,LA_0015,LA_E_7303152,A08,1,1,0
62263,62263,LA_E_9034975,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9034975.flac,LA_0017,LA_E_9034975,A10,1,1,0
62264,62264,LA_E_8478765,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8478765.flac,LA_0043,LA_E_8478765,-,0,1,1
62265,62265,LA_E_5262734,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5262734.flac,LA_0005,LA_E_5262734,A15,1,1,0
62266,62266,LA_E_2802096,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2802096.flac,LA_0015,LA_E_2802096,A13,1,1,0
62267,62267,LA_E_4300469,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4300469.flac,LA_0003,LA_E_4300469,A10,1,1,0
62268,62268,LA_E_3678426,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3678426.flac,LA_0044,LA_E_3678426,A19,1,1,0
62269,62269,LA_E_6424300,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6424300.flac,LA_0034,LA_E_6424300,-,0,1,1
62270,62270,LA_E_6600137,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6600137.flac,LA_0042,LA_E_6600137,A08,1,1,0
62271,62271,LA_E_6329346,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6329346.flac,LA_0009,LA_E_6329346,A10,1,1,0
62272,62272,LA_E_8722519,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8722519.flac,LA_0020,LA_E_8722519,A09,1,1,0
62273,62273,LA_E_1637796,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1637796.flac,LA_0046,LA_E_1637796,-,0,1,1
62274,62274,LA_E_6344071,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6344071.flac,LA_0019,LA_E_6344071,-,0,1,1
62275,62275,LA_E_6255286,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6255286.flac,LA_0049,LA_E_6255286,-,0,1,1
62276,62276,LA_E_4219430,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4219430.flac,LA_0008,LA_E_4219430,A08,1,1,0
62277,62277,LA_E_6178194,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6178194.flac,LA_0048,LA_E_6178194,A17,1,1,0
62278,62278,LA_E_6459686,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6459686.flac,LA_0019,LA_E_6459686,A18,1,1,0
62279,62279,LA_E_5283980,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5283980.flac,LA_0047,LA_E_5283980,A07,1,1,0
62280,62280,LA_E_5626573,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5626573.flac,LA_0013,LA_E_5626573,A10,1,1,0
62281,62281,LA_E_9462174,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9462174.flac,LA_0007,LA_E_9462174,A12,1,1,0
62282,62282,LA_E_8037958,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8037958.flac,LA_0038,LA_E_8037958,A11,1,1,0
62283,62283,LA_E_7814061,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7814061.flac,LA_0029,LA_E_7814061,A13,1,1,0
62284,62284,LA_E_2955210,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2955210.flac,LA_0027,LA_E_2955210,A17,1,1,0
62285,62285,LA_E_3037446,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3037446.flac,LA_0009,LA_E_3037446,A15,1,1,0
62286,62286,LA_E_8270829,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8270829.flac,LA_0040,LA_E_8270829,A14,1,1,0
62287,62287,LA_E_8305787,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8305787.flac,LA_0004,LA_E_8305787,A12,1,1,0
62288,62288,LA_E_4527150,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4527150.flac,LA_0016,LA_E_4527150,A08,1,1,0
62289,62289,LA_E_6659597,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6659597.flac,LA_0040,LA_E_6659597,A13,1,1,0
62290,62290,LA_E_8297778,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8297778.flac,LA_0023,LA_E_8297778,A17,1,1,0
62291,62291,LA_E_5807196,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5807196.flac,LA_0035,LA_E_5807196,A09,1,1,0
62292,62292,LA_E_7233579,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7233579.flac,LA_0022,LA_E_7233579,A10,1,1,0
62293,62293,LA_E_6804859,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6804859.flac,LA_0008,LA_E_6804859,A08,1,1,0
62294,62294,LA_E_6368560,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6368560.flac,LA_0034,LA_E_6368560,A10,1,1,0
62295,62295,LA_E_3147440,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3147440.flac,LA_0015,LA_E_3147440,A10,1,1,0
62296,62296,LA_E_1515657,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1515657.flac,LA_0022,LA_E_1515657,A08,1,1,0
62297,62297,LA_E_1593315,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1593315.flac,LA_0029,LA_E_1593315,A12,1,1,0
62298,62298,LA_E_6331045,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6331045.flac,LA_0043,LA_E_6331045,A12,1,1,0
62299,62299,LA_E_2858106,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2858106.flac,LA_0008,LA_E_2858106,A15,1,1,0
62300,62300,LA_E_6980943,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6980943.flac,LA_0008,LA_E_6980943,A17,1,1,0
62301,62301,LA_E_8275658,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8275658.flac,LA_0020,LA_E_8275658,A09,1,1,0
62302,62302,LA_E_5934653,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5934653.flac,LA_0020,LA_E_5934653,A08,1,1,0
62303,62303,LA_E_1944649,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1944649.flac,LA_0048,LA_E_1944649,A14,1,1,0
62304,62304,LA_E_5545172,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5545172.flac,LA_0053,LA_E_5545172,-,0,1,1
62305,62305,LA_E_1661544,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1661544.flac,LA_0043,LA_E_1661544,A07,1,1,0
62306,62306,LA_E_9730193,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9730193.flac,LA_0035,LA_E_9730193,A10,1,1,0
62307,62307,LA_E_6021027,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6021027.flac,LA_0043,LA_E_6021027,A09,1,1,0
62308,62308,LA_E_2652719,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2652719.flac,LA_0046,LA_E_2652719,A12,1,1,0
62309,62309,LA_E_7971048,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7971048.flac,LA_0020,LA_E_7971048,A16,1,1,0
62310,62310,LA_E_9862958,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9862958.flac,LA_0047,LA_E_9862958,A18,1,1,0
62311,62311,LA_E_5356215,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5356215.flac,LA_0017,LA_E_5356215,-,0,1,1
62312,62312,LA_E_8927451,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8927451.flac,LA_0017,LA_E_8927451,A15,1,1,0
62313,62313,LA_E_3679187,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3679187.flac,LA_0024,LA_E_3679187,A19,1,1,0
62314,62314,LA_E_7282696,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7282696.flac,LA_0006,LA_E_7282696,A18,1,1,0
62315,62315,LA_E_5002409,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5002409.flac,LA_0048,LA_E_5002409,-,0,1,1
62316,62316,LA_E_7752699,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7752699.flac,LA_0003,LA_E_7752699,A09,1,1,0
62317,62317,LA_E_6913602,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6913602.flac,LA_0043,LA_E_6913602,A18,1,1,0
62318,62318,LA_E_5649566,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5649566.flac,LA_0035,LA_E_5649566,A12,1,1,0
62319,62319,LA_E_2325702,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2325702.flac,LA_0009,LA_E_2325702,A19,1,1,0
62320,62320,LA_E_1216927,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1216927.flac,LA_0044,LA_E_1216927,A12,1,1,0
62321,62321,LA_E_6172241,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6172241.flac,LA_0019,LA_E_6172241,A13,1,1,0
62322,62322,LA_E_1185888,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1185888.flac,LA_0023,LA_E_1185888,A07,1,1,0
62323,62323,LA_E_1931542,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1931542.flac,LA_0047,LA_E_1931542,A18,1,1,0
62324,62324,LA_E_2294468,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2294468.flac,LA_0027,LA_E_2294468,A11,1,1,0
62325,62325,LA_E_8454495,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8454495.flac,LA_0014,LA_E_8454495,A16,1,1,0
62326,62326,LA_E_8127881,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8127881.flac,LA_0043,LA_E_8127881,A17,1,1,0
62327,62327,LA_E_5060056,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5060056.flac,LA_0031,LA_E_5060056,-,0,1,1
62328,62328,LA_E_3061722,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3061722.flac,LA_0027,LA_E_3061722,A18,1,1,0
62329,62329,LA_E_1216962,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1216962.flac,LA_0043,LA_E_1216962,A16,1,1,0
62330,62330,LA_E_7044664,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7044664.flac,LA_0047,LA_E_7044664,A08,1,1,0
62331,62331,LA_E_7169726,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7169726.flac,LA_0008,LA_E_7169726,A19,1,1,0
62332,62332,LA_E_6165474,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6165474.flac,LA_0047,LA_E_6165474,A09,1,1,0
62333,62333,LA_E_3680471,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3680471.flac,LA_0013,LA_E_3680471,A12,1,1,0
62334,62334,LA_E_2807829,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2807829.flac,LA_0009,LA_E_2807829,-,0,1,1
62335,62335,LA_E_8642321,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8642321.flac,LA_0042,LA_E_8642321,A13,1,1,0
62336,62336,LA_E_5592498,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5592498.flac,LA_0046,LA_E_5592498,A13,1,1,0
62337,62337,LA_E_9507850,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9507850.flac,LA_0031,LA_E_9507850,A16,1,1,0
62338,62338,LA_E_9473494,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9473494.flac,LA_0028,LA_E_9473494,A13,1,1,0
62339,62339,LA_E_8749142,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8749142.flac,LA_0034,LA_E_8749142,A12,1,1,0
62340,62340,LA_E_4140066,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4140066.flac,LA_0027,LA_E_4140066,A15,1,1,0
62341,62341,LA_E_1732567,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1732567.flac,LA_0046,LA_E_1732567,A16,1,1,0
62342,62342,LA_E_2733063,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2733063.flac,LA_0010,LA_E_2733063,-,0,1,1
62343,62343,LA_E_7251010,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7251010.flac,LA_0016,LA_E_7251010,-,0,1,1
62344,62344,LA_E_6508701,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6508701.flac,LA_0047,LA_E_6508701,A09,1,1,0
62345,62345,LA_E_7820969,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7820969.flac,LA_0024,LA_E_7820969,A15,1,1,0
62346,62346,LA_E_1604894,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1604894.flac,LA_0040,LA_E_1604894,A09,1,1,0
62347,62347,LA_E_7145443,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7145443.flac,LA_0013,LA_E_7145443,A15,1,1,0
62348,62348,LA_E_2421562,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2421562.flac,LA_0038,LA_E_2421562,A13,1,1,0
62349,62349,LA_E_8029942,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8029942.flac,LA_0012,LA_E_8029942,A13,1,1,0
62350,62350,LA_E_9288715,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9288715.flac,LA_0003,LA_E_9288715,A17,1,1,0
